# CGS Sweep Table for InAs NTFET 
# Channel length 0.02 um
# Oxide Thickness 0.0025 um
# Channel Thickness 0.005 um
# Vgate -0.8 
-0.8	-0.8	+2.08071e-15
-0.8	-0.79	+2.07542e-15
-0.8	-0.78	+2.06995e-15
-0.8	-0.77	+2.06429e-15
-0.8	-0.76	+2.05832e-15
-0.8	-0.75	+2.05211e-15
-0.8	-0.74	+2.0457e-15
-0.8	-0.73	+2.03906e-15
-0.8	-0.72	+2.03216e-15
-0.8	-0.71	+2.025e-15
-0.8	-0.7	+2.01754e-15
-0.8	-0.69	+2.00977e-15
-0.8	-0.68	+2.00165e-15
-0.8	-0.67	+1.99316e-15
-0.8	-0.66	+1.98426e-15
-0.8	-0.65	+1.97492e-15
-0.8	-0.64	+1.9651e-15
-0.8	-0.63	+1.95476e-15
-0.8	-0.62	+1.94384e-15
-0.8	-0.61	+1.93229e-15
-0.8	-0.6	+1.92006e-15
-0.8	-0.59	+1.90708e-15
-0.8	-0.58	+1.89328e-15
-0.8	-0.57	+1.87858e-15
-0.8	-0.56	+1.8629e-15
-0.8	-0.55	+1.84613e-15
-0.8	-0.54	+1.82817e-15
-0.8	-0.53	+1.8089e-15
-0.8	-0.52	+1.78819e-15
-0.8	-0.51	+1.76591e-15
-0.8	-0.5	+1.74189e-15
-0.8	-0.49	+1.71599e-15
-0.8	-0.48	+1.68802e-15
-0.8	-0.47	+1.65781e-15
-0.8	-0.46	+1.62516e-15
-0.8	-0.45	+1.58988e-15
-0.8	-0.44	+1.55178e-15
-0.8	-0.43	+1.51064e-15
-0.8	-0.42	+1.46625e-15
-0.8	-0.41	+1.41839e-15
-0.8	-0.4	+1.36682e-15
-0.8	-0.39	+1.31125e-15
-0.8	-0.38	+1.25129e-15
-0.8	-0.37	+1.18647e-15
-0.8	-0.36	+1.11611e-15
-0.8	-0.35	+1.03951e-15
-0.8	-0.34	+9.56564e-16
-0.8	-0.33	+8.69511e-16
-0.8	-0.32	+7.85315e-16
-0.8	-0.31	+7.14561e-16
-0.8	-0.3	+6.64701e-16
-0.8	-0.29	+6.35647e-16
-0.8	-0.28	+6.22482e-16
-0.8	-0.27	+6.19545e-16
-0.8	-0.26	+6.22322e-16
-0.8	-0.25	+6.27808e-16
-0.8	-0.24	+6.34225e-16
-0.8	-0.23	+6.40628e-16
-0.8	-0.22	+6.46585e-16
-0.8	-0.21	+6.51949e-16
-0.8	-0.2	+6.56722e-16
-0.8	-0.19	+6.60968e-16
-0.8	-0.18	+6.64775e-16
-0.8	-0.17	+6.68229e-16
-0.8	-0.16	+6.71408e-16
-0.8	-0.15	+6.74375e-16
-0.8	-0.14	+6.77182e-16
-0.8	-0.13	+6.79869e-16
-0.8	-0.12	+6.82468e-16
-0.8	-0.11	+6.85e-16
-0.8	-0.1	+6.87484e-16
-0.8	-0.09	+6.89932e-16
-0.8	-0.08	+6.92352e-16
-0.8	-0.07	+6.94751e-16
-0.8	-0.06	+6.97133e-16
-0.8	-0.05	+6.99503e-16
-0.8	-0.04	+7.0186e-16
-0.8	-0.03	+7.04208e-16
-0.8	-0.02	+7.06546e-16
-0.8	-0.01	+7.08875e-16
-0.8	0	+7.11197e-16
-0.8	0.01	+7.13511e-16
-0.8	0.02	+7.15818e-16
-0.8	0.03	+7.1812e-16
-0.8	0.04	+7.20417e-16
-0.8	0.05	+7.22712e-16
-0.8	0.06	+7.25006e-16
-0.8	0.07	+7.27303e-16
-0.8	0.08	+7.29608e-16
-0.8	0.09	+7.31927e-16
-0.8	0.1	+7.34266e-16
-0.8	0.11	+7.36636e-16
-0.8	0.12	+7.39048e-16
-0.8	0.13	+7.41521e-16
-0.8	0.14	+7.44074e-16
-0.8	0.15	+7.46735e-16
-0.8	0.16	+7.49537e-16
-0.8	0.17	+7.52523e-16
-0.8	0.18	+7.55749e-16
