# CGD Sweep Table for InAs PTFET
# Channel length 0.02 um
# Oxide Thickness 0.0025 um
# Channel Thickness 0.005 um
# Vgate -0.8 
-0.8	-0.8	+6.47877e-16
-0.8	-0.79	+5.71668e-16
-0.8	-0.78	+5.0279e-16
-0.8	-0.77	+4.42423e-16
-0.8	-0.76	+3.90986e-16
-0.8	-0.75	+3.48199e-16
-0.8	-0.74	+3.13264e-16
-0.8	-0.73	+2.85108e-16
-0.8	-0.72	+2.62579e-16
-0.8	-0.71	+2.4459e-16
-0.8	-0.7	+2.30188e-16
-0.8	-0.69	+2.18583e-16
-0.8	-0.68	+2.09142e-16
-0.8	-0.67	+2.01366e-16
-0.8	-0.66	+1.94874e-16
-0.8	-0.65	+1.89373e-16
-0.8	-0.64	+1.84641e-16
-0.8	-0.63	+1.8051e-16
-0.8	-0.62	+1.76853e-16
-0.8	-0.61	+1.73572e-16
-0.8	-0.6	+1.70596e-16
-0.8	-0.59	+1.67867e-16
-0.8	-0.58	+1.65341e-16
-0.8	-0.57	+1.62987e-16
-0.8	-0.56	+1.60777e-16
-0.8	-0.55	+1.5869e-16
-0.8	-0.54	+1.56711e-16
-0.8	-0.53	+1.54826e-16
-0.8	-0.52	+1.53026e-16
-0.8	-0.51	+1.513e-16
-0.8	-0.5	+1.49642e-16
-0.8	-0.49	+1.48046e-16
-0.8	-0.48	+1.46507e-16
-0.8	-0.47	+1.4502e-16
-0.8	-0.46	+1.43583e-16
-0.8	-0.45	+1.42191e-16
-0.8	-0.44	+1.40841e-16
-0.8	-0.43	+1.39532e-16
-0.8	-0.42	+1.38261e-16
-0.8	-0.41	+1.37025e-16
-0.8	-0.4	+1.35824e-16
-0.8	-0.39	+1.34655e-16
-0.8	-0.38	+1.33517e-16
-0.8	-0.37	+1.32408e-16
-0.8	-0.36	+1.31328e-16
-0.8	-0.35	+1.30274e-16
-0.8	-0.34	+1.29247e-16
-0.8	-0.33	+1.28245e-16
-0.8	-0.32	+1.27267e-16
-0.8	-0.31	+1.26312e-16
-0.8	-0.3	+1.2538e-16
-0.8	-0.29	+1.24469e-16
-0.8	-0.28	+1.2358e-16
-0.8	-0.27	+1.2271e-16
-0.8	-0.26	+1.21861e-16
-0.8	-0.25	+1.21029e-16
-0.8	-0.24	+1.20217e-16
-0.8	-0.23	+1.19421e-16
-0.8	-0.22	+1.18643e-16
-0.8	-0.21	+1.17882e-16
-0.8	-0.2	+1.17136e-16
-0.8	-0.19	+1.16405e-16
-0.8	-0.18	+1.1569e-16
-0.8	-0.17	+1.14989e-16
-0.8	-0.16	+1.14302e-16
-0.8	-0.15	+1.13628e-16
-0.8	-0.14	+1.12968e-16
-0.8	-0.13	+1.1232e-16
-0.8	-0.12	+1.11684e-16
-0.8	-0.11	+1.11061e-16
-0.8	-0.1	+1.10449e-16
-0.8	-0.09	+1.09848e-16
-0.8	-0.08	+1.09258e-16
-0.8	-0.07	+1.08678e-16
-0.8	-0.06	+1.08109e-16
-0.8	-0.05	+1.0755e-16
-0.8	-0.04	+1.07e-16
-0.8	-0.03	+1.0646e-16
-0.8	-0.02	+1.05929e-16
-0.8	-0.01	+1.05407e-16
-0.8	0	+1.04893e-16
-0.8	0.01	+1.04388e-16
-0.8	0.02	+1.03891e-16
-0.8	0.03	+1.03402e-16
-0.8	0.04	+1.0292e-16
-0.8	0.05	+1.02446e-16
-0.8	0.06	+1.0198e-16
-0.8	0.07	+1.0152e-16
-0.8	0.08	+1.01068e-16
-0.8	0.09	+1.00622e-16
-0.8	0.1	+1.00183e-16
-0.8	0.11	+9.97499e-17
-0.8	0.12	+9.93235e-17
-0.8	0.13	+9.8903e-17
-0.8	0.14	+9.84884e-17
-0.8	0.15	+9.80798e-17
-0.8	0.16	+9.76768e-17
-0.8	0.17	+9.72793e-17
-0.8	0.18	+9.68872e-17
-0.8	0.19	+9.65004e-17
-0.8	0.2	+9.61187e-17
-0.8	0.21	+9.57419e-17
-0.8	0.22	+9.537e-17
-0.8	0.23	+9.50029e-17
-0.8	0.24	+9.46401e-17
-0.8	0.25	+9.42819e-17
-0.8	0.26	+9.39282e-17
-0.8	0.27	+9.35784e-17
-0.8	0.28	+9.32327e-17
-0.8	0.29	+9.28909e-17
-0.8	0.3	+9.25528e-17
-0.8	0.31	+9.22182e-17
-0.8	0.32	+9.18866e-17
-0.8	0.33	+9.15577e-17
-0.8	0.34	+9.12312e-17
-0.8	0.35	+9.09061e-17
-0.8	0.36	+9.05818e-17
-0.8	0.37	+9.02571e-17
-0.8	0.38	+8.99307e-17
-0.8	0.39	+8.96007e-17
-0.8	0.4	+8.92654e-17
-0.8	0.41	+8.89224e-17
-0.8	0.42	+8.85693e-17
-0.8	0.43	+8.82042e-17
-0.8	0.44	+8.78251e-17
-0.8	0.45	+8.74312e-17
-0.8	0.46	+8.70219e-17
-0.8	0.47	+8.65974e-17
-0.8	0.48	+8.61588e-17
-0.8	0.49	+8.5707e-17
-0.8	0.5	+8.52434e-17
-0.8	0.51	+8.47696e-17
-0.8	0.52	+8.4287e-17
-0.8	0.53	+8.37968e-17
-0.8	0.54	+8.33e-17
-0.8	0.55	+8.27979e-17
-0.8	0.56	+8.22914e-17
-0.8	0.57	+8.1781e-17
-0.8	0.58	+8.127e-17
-0.8	0.59	+8.07584e-17
-0.8	0.6	+8.02458e-17
-0.8	0.61	+7.97326e-17
-0.8	0.62	+7.92195e-17
-0.8	0.63	+7.87069e-17
-0.8	0.64	+7.81952e-17
-0.8	0.65	+7.76846e-17
-0.8	0.66	+7.71754e-17
-0.8	0.67	+7.66685e-17
-0.8	0.68	+7.61633e-17
-0.8	0.69	+7.5661e-17
-0.8	0.7	+7.51609e-17
