# IdVg Sweep Table for GaSb-InAs HTFET
# Channel length 0.02 um
# Oxide Thickness 0.0025 um
# Channel Thickness 0.005 um
# vdrain -0.8 
-0.8	-0.193333	-0.00632191	
-0.8	-0.186667	-0.00520151	
-0.8	-0.18	-0.00132589	
-0.8	-0.173333	0.00447605	
-0.8	-0.166667	-0.00625088	
-0.8	-0.16	0.00517009	
-0.8	-0.153333	-0.00422197	
-0.8	-0.146667	0.00622471	
-0.8	-0.14	0.00496469	
-0.8	-0.133333	0.00440918	
-0.8	-0.126667	0.00242185	
-0.8	-0.12	-0.00159453	
-0.8	-0.113333	-0.00516515	
-0.8	-0.106667	-0.00616259	
-0.8	-0.1	-0.00646374	
-0.8	-0.0933333	-0.00555155	
-0.8	-0.0866667	-0.000422768	
-0.8	-0.08	0.00540356	
-0.8	-0.0733333	0.00395675	
-0.8	-0.0666667	0.00321064	
-0.8	-0.06	0.00223173	
-0.8	-0.0533333	-0.000425111	
-0.8	-0.0466667	0.0028883	
-0.8	-0.04	-0.00606735	
-0.8	-0.0333333	0.00188592	
-0.8	-0.0266667	-0.000435157	
-0.8	-0.02	-0.000429601	
-0.8	-0.0133333	-0.000431091	
-0.8	-0.00666667	0.000906924	
-0.8	0	-0.00459822	
-0.8	0.00666667	0.00102904	
-0.8	0.0133333	-0.00043679	
-0.8	0.02	-0.000438152	
-0.8	0.0266667	-0.000451592	
-0.8	0.0333333	0.00398027	
-0.8	0.04	0.0044785	
-0.8	0.0466667	0.00232282	
-0.8	0.0533333	-0.000649046	
-0.8	0.06	-0.000445638	
-0.8	0.0666667	-0.000446795	
-0.8	0.0733333	-0.000447879	
-0.8	0.08	-0.00044897	
-0.8	0.0866667	-0.000450027	
-0.8	0.0933333	-0.000451058	
-0.8	0.1	-0.000452064	
-0.8	0.106667	-0.000453045	
-0.8	0.113333	-0.000454003	
-0.8	0.12	-0.000454938	
-0.8	0.126667	-0.00045585	
-0.8	0.133333	-0.000456741	
-0.8	0.14	-0.000457611	
-0.8	0.146667	-0.000458461	
-0.8	0.153333	-0.000459296	
-0.8	0.16	-0.000460123	
-0.8	0.166667	-0.00046095	
-0.8	0.173333	-0.000461829	
-0.8	0.18	-0.000462686	
-0.8	0.186667	-0.000463539	
-0.8	0.193333	-0.000464257	
-0.8	0.2	-0.00046511	
-0.8	0.206667	-0.000465961	
-0.8	0.213333	-0.000466865	
-0.8	0.22	-0.000467704	
-0.8	0.226667	-0.000468561	
-0.8	0.233333	-0.000469459	
-0.8	0.24	-0.000470287	
-0.8	0.246667	-0.000471366	
-0.8	0.253333	-0.000472289	
-0.8	0.26	-0.000473186	
-0.8	0.266667	-0.000474025	
-0.8	0.273333	-0.000474935	
-0.8	0.28	-0.000475817	
-0.8	0.286667	-0.000476714	
-0.8	0.293333	-0.000477507	
-0.8	0.3	-0.000478525	
-0.8	0.306667	-0.000479493	
-0.8	0.313333	-0.000480511	
-0.8	0.32	-0.000481354	
-0.8	0.326667	-0.000482229	
-0.8	0.333333	-0.000483182	
-0.8	0.34	-0.000484113	
-0.8	0.346667	-0.000484971	
-0.8	0.353333	-0.000485882	
-0.8	0.36	-0.000486844	
-0.8	0.366667	-0.000487744	
-0.8	0.373333	-0.000488633	
-0.8	0.38	-0.000489498	
-0.8	0.386667	-0.000490299	
-0.8	0.393333	-0.000491118	
-0.8	0.4	-0.000492041	
-0.8	0.406667	-0.000492894	
-0.8	0.413333	-0.000493714	
-0.8	0.42	-0.000494509	
-0.8	0.426667	-0.0004953	
-0.8	0.433333	-0.000496087	
-0.8	0.44	-0.000496904	
-0.8	0.446667	-0.000497679	
-0.8	0.453333	-0.000498459	
-0.8	0.46	-0.00049923	
-0.8	0.466667	-0.000499979	
-0.8	0.473333	-0.00050075	
-0.8	0.48	-0.000501464	
-0.8	0.486667	-0.000502199	
-0.8	0.493333	-0.000502893	
-0.8	0.5	-0.00050357	
-0.8	0.506667	-0.000504238	
-0.8	0.513333	-0.000504942	
-0.8	0.52	-0.000505627	
-0.8	0.526667	-0.000506278	
-0.8	0.533333	-0.000506914	
-0.8	0.54	-0.000507569	
-0.8	0.546667	-0.000508185	
-0.8	0.553333	-0.000508792	
-0.8	0.56	-0.000509402	
-0.8	0.566667	-0.000509993	
-0.8	0.573333	-0.000510583	
-0.8	0.58	-0.00051115	
-0.8	0.586667	-0.000511717	
-0.8	0.593333	-0.000512265	
-0.8	0.6	-0.000512826	
-0.8	0.606667	-0.000513369	
-0.8	0.613333	-0.000513894	
-0.8	0.62	-0.000514414	
-0.8	0.626667	-0.000514922	
-0.8	0.633333	-0.000515418	
-0.8	0.64	-0.00051591	
-0.8	0.646667	-0.000516393	
-0.8	0.653333	-0.000516871	
-0.8	0.66	-0.000517331	
-0.8	0.666667	-0.000517785	
-0.8	0.673333	-0.000518232	
-0.8	0.68	-0.000518674	
-0.8	0.686667	-0.000519118	
-0.8	0.693333	-0.000519545	
-0.8	0.7	-0.000519961	
-0.8	0.706667	-0.000520367	
-0.8	0.713333	-0.000520771	
-0.8	0.72	-0.000521162	
-0.8	0.726667	-0.000521551	
-0.8	0.733333	-0.000521928	
-0.8	0.74	-0.000522297	
-0.8	0.746667	-0.000522658	
-0.8	0.753333	-0.000523015	
-0.8	0.76	-0.000523363	
-0.8	0.766667	-0.000523709	
-0.8	0.773333	-0.000524047	
-0.8	0.78	-0.00052438	
-0.8	0.786667	-0.000524702	
-0.8	0.793333	-0.000525022	
-0.8	0.8	-0.000525335	
# vdrain -0.79 
-0.79	-0.8	-0.000167164	
-0.79	-0.793333	-0.000166575	
-0.79	-0.786667	-0.000165886	
-0.79	-0.78	-0.000165098	
-0.79	-0.773333	-0.000164212	
-0.79	-0.766667	-0.000163232	
-0.79	-0.76	-0.000162166	
-0.79	-0.753333	-0.000161024	
-0.79	-0.746667	-0.000159818	
-0.79	-0.74	-0.000158564	
-0.79	-0.733333	-0.000157281	
-0.79	-0.726667	-0.00015599	
-0.79	-0.72	-0.000154711	
-0.79	-0.713333	-0.000153466	
-0.79	-0.706667	-0.000152278	
-0.79	-0.7	-0.000151165	
-0.79	-0.693333	-0.000150146	
-0.79	-0.686667	-0.000149238	
-0.79	-0.68	-0.000148455	
-0.79	-0.673333	-0.000147809	
-0.79	-0.666667	-0.00014731	
-0.79	-0.66	-0.000146964	
-0.79	-0.653333	-0.000146779	
-0.79	-0.646667	-0.000146757	
-0.79	-0.64	-0.000146903	
-0.79	-0.633333	-0.000147215	
-0.79	-0.626667	-0.000147694	
-0.79	-0.62	-0.000148339	
-0.79	-0.613333	-0.000149146	
-0.79	-0.606667	-0.00015011	
-0.79	-0.6	-0.000151227	
-0.79	-0.593333	-0.00015249	
-0.79	-0.586667	-0.000153892	
-0.79	-0.58	-0.000155423	
-0.79	-0.573333	-0.000157074	
-0.79	-0.566667	-0.000158836	
-0.79	-0.56	-0.000160699	
-0.79	-0.553333	-0.000162653	
-0.79	-0.546667	-0.00016469	
-0.79	-0.54	-0.000166802	
-0.79	-0.533333	-0.000168981	
-0.79	-0.526667	-0.000171222	
-0.79	-0.52	-0.000173519	
-0.79	-0.513333	-0.000175866	
-0.79	-0.506667	-0.000178261	
-0.79	-0.5	-0.000180699	
-0.79	-0.493333	-0.000183176	
-0.79	-0.486667	-0.00018569	
-0.79	-0.48	-0.000188236	
-0.79	-0.473333	-0.000190813	
-0.79	-0.466667	-0.000193417	
-0.79	-0.46	-0.000196046	
-0.79	-0.453333	-0.000198696	
-0.79	-0.446667	-0.000201365	
-0.79	-0.44	-0.000204051	
-0.79	-0.433333	-0.000206752	
-0.79	-0.426667	-0.000209464	
-0.79	-0.42	-0.000212185	
-0.79	-0.413333	-0.000214913	
-0.79	-0.406667	-0.000217646	
-0.79	-0.4	-0.000220382	
-0.79	-0.393333	-0.000223118	
-0.79	-0.386667	-0.000225852	
-0.79	-0.38	-0.000228583	
-0.79	-0.373333	-0.000231309	
-0.79	-0.366667	-0.000234027	
-0.79	-0.36	-0.000236737	
-0.79	-0.353333	-0.000239435	
-0.79	-0.346667	-0.000242121	
-0.79	-0.34	-0.000244794	
-0.79	-0.333333	-0.000247451	
-0.79	-0.326667	-0.000250091	
-0.79	-0.32	-0.000252713	
-0.79	-0.313333	-0.000255316	
-0.79	-0.306667	-0.000257899	
-0.79	-0.3	-0.000260459	
-0.79	-0.293333	-0.000262997	
-0.79	-0.286667	-0.000265512	
-0.79	-0.28	-0.000268001	
-0.79	-0.273333	-0.000270466	
-0.79	-0.266667	-0.000272903	
-0.79	-0.26	-0.000275314	
-0.79	-0.253333	-0.000277697	
-0.79	-0.246667	-0.000280051	
-0.79	-0.24	-0.000282376	
-0.79	-0.233333	-0.000284672	
-0.79	-0.226667	-0.000286937	
-0.79	-0.22	-0.000289172	
-0.79	-0.213333	-0.000291376	
-0.79	-0.206667	-0.000293548	
-0.79	-0.2	-0.000295689	
-0.79	-0.193333	-0.000297798	
-0.79	-0.186667	-0.000299874	
-0.79	-0.18	-0.000301918	
-0.79	-0.173333	-0.00030393	
-0.79	-0.166667	-0.000305909	
-0.79	-0.16	-0.000307856	
-0.79	-0.153333	-0.00030977	
-0.79	-0.146667	-0.000311651	
-0.79	-0.14	-0.000313501	
-0.79	-0.133333	-0.00031532	
-0.79	-0.126667	-0.000317109	
-0.79	-0.12	-0.000318865	
-0.79	-0.113333	-0.000357896	
-0.79	-0.106667	-0.00032229	
-0.79	-0.1	0.00186775	
-0.79	-0.0933333	0.00313565	
-0.79	-0.0866667	0.0029163	
-0.79	-0.08	0.00173719	
-0.79	-0.0733333	-0.00183097	
-0.79	-0.0666667	-0.00517222	
-0.79	-0.06	-0.00609661	
-0.79	-0.0533333	-0.00624149	
-0.79	-0.0466667	-0.00477061	
-0.79	-0.04	0.00336572	
-0.79	-0.0333333	-0.0062464	
-0.79	-0.0266667	0.00500811	
-0.79	-0.02	-0.00616259	
-0.79	-0.0133333	0.00656655	
-0.79	-0.00666667	-0.00630269	
-0.79	0	0.00597782	
-0.79	0.00666667	-0.0064599	
-0.79	0.0133333	0.00659862	
-0.79	0.02	-0.00634047	
-0.79	0.0266667	0.00527596	
-0.79	0.0333333	-0.00652989	
-0.79	0.04	-0.000347596	
-0.79	0.0466667	-0.0010923	
-0.79	0.0533333	-0.00563262	
-0.79	0.06	0.00495803	
-0.79	0.0666667	-0.00642598	
-0.79	0.0733333	0.00618317	
-0.79	0.08	6.05276e-06	
-0.79	0.0866667	-0.00548123	
-0.79	0.0933333	-0.00638592	
-0.79	0.1	0.00489586	
-0.79	0.106667	-0.000645565	
-0.79	0.113333	0.00380212	
-0.79	0.12	0.000157254	
-0.79	0.126667	-0.000340262	
-0.79	0.133333	-0.000364496	
-0.79	0.14	-0.000365229	
-0.79	0.146667	-0.000365947	
-0.79	0.153333	-0.000366655	
-0.79	0.16	-0.00036736	
-0.79	0.166667	-0.000368139	
-0.79	0.173333	-0.0003689	
-0.79	0.18	-0.000369657	
-0.79	0.186667	-0.000370404	
-0.79	0.193333	-0.000371162	
-0.79	0.2	-0.00037191	
-0.79	0.206667	-0.000372689	
-0.79	0.213333	-0.000373442	
-0.79	0.22	-0.000374249	
-0.79	0.226667	-0.00037507	
-0.79	0.233333	-0.000375979	
-0.79	0.24	-0.000376927	
-0.79	0.246667	-0.000377856	
-0.79	0.253333	-0.00037868	
-0.79	0.26	-0.00037947	
-0.79	0.266667	-0.00038029	
-0.79	0.273333	-0.000381122	
-0.79	0.28	-0.000382001	
-0.79	0.286667	-0.000382847	
-0.79	0.293333	-0.00038375	
-0.79	0.3	-0.000384633	
-0.79	0.306667	-0.000385666	
-0.79	0.313333	-0.000386543	
-0.79	0.32	-0.000387406	
-0.79	0.326667	-0.000388376	
-0.79	0.333333	-0.000389248	
-0.79	0.34	-0.00039014	
-0.79	0.346667	-0.000391113	
-0.79	0.353333	-0.000392022	
-0.79	0.36	-0.000392913	
-0.79	0.366667	-0.000393804	
-0.79	0.373333	-0.000394668	
-0.79	0.38	-0.00039546	
-0.79	0.386667	-0.000396278	
-0.79	0.393333	-0.000397186	
-0.79	0.4	-0.000398072	
-0.79	0.406667	-0.000398901	
-0.79	0.413333	-0.000399699	
-0.79	0.42	-0.000400491	
-0.79	0.426667	-0.00040128	
-0.79	0.433333	-0.000402086	
-0.79	0.44	-0.000402859	
-0.79	0.446667	-0.000403674	
-0.79	0.453333	-0.00040445	
-0.79	0.46	-0.000405203	
-0.79	0.466667	-0.000405985	
-0.79	0.473333	-0.000406692	
-0.79	0.48	-0.000407429	
-0.79	0.486667	-0.000408123	
-0.79	0.493333	-0.000408809	
-0.79	0.5	-0.000409477	
-0.79	0.506667	-0.000410182	
-0.79	0.513333	-0.000410872	
-0.79	0.52	-0.000411516	
-0.79	0.526667	-0.000412152	
-0.79	0.533333	-0.000412812	
-0.79	0.54	-0.000413431	
-0.79	0.546667	-0.000414034	
-0.79	0.553333	-0.000414646	
-0.79	0.56	-0.000415246	
-0.79	0.566667	-0.000415815	
-0.79	0.573333	-0.000416379	
-0.79	0.58	-0.00041694	
-0.79	0.586667	-0.000417473	
-0.79	0.593333	-0.000418028	
-0.79	0.6	-0.000418566	
-0.79	0.606667	-0.00041909	
-0.79	0.613333	-0.0004196	
-0.79	0.62	-0.000420094	
-0.79	0.626667	-0.000420582	
-0.79	0.633333	-0.000421058	
-0.79	0.64	-0.000421526	
-0.79	0.646667	-0.000421986	
-0.79	0.653333	-0.000422433	
-0.79	0.66	-0.000422872	
-0.79	0.666667	-0.000423302	
-0.79	0.673333	-0.000423728	
-0.79	0.68	-0.000424151	
-0.79	0.686667	-0.000424555	
-0.79	0.693333	-0.000424954	
-0.79	0.7	-0.00042534	
-0.79	0.706667	-0.000425715	
-0.79	0.713333	-0.000426084	
-0.79	0.72	-0.000426446	
-0.79	0.726667	-0.000426798	
-0.79	0.733333	-0.000427145	
-0.79	0.74	-0.000427486	
-0.79	0.746667	-0.000427819	
-0.79	0.753333	-0.00042814	
-0.79	0.76	-0.000428455	
-0.79	0.766667	-0.000428757	
-0.79	0.773333	-0.000429058	
-0.79	0.78	-0.000429353	
-0.79	0.786667	-0.000429635	
-0.79	0.793333	-0.000429909	
-0.79	0.8	-0.000430175	
# vdrain -0.78 
-0.78	-0.8	-0.000133304	
-0.78	-0.793333	-0.000132665	
-0.78	-0.786667	-0.000131939	
-0.78	-0.78	-0.000131126	
-0.78	-0.773333	-0.000130225	
-0.78	-0.766667	-0.00012924	
-0.78	-0.76	-0.000128176	
-0.78	-0.753333	-0.000127038	
-0.78	-0.746667	-0.000125836	
-0.78	-0.74	-0.000124584	
-0.78	-0.733333	-0.000123295	
-0.78	-0.726667	-0.000121986	
-0.78	-0.72	-0.000120675	
-0.78	-0.713333	-0.000119382	
-0.78	-0.706667	-0.000118125	
-0.78	-0.7	-0.000116922	
-0.78	-0.693333	-0.00011579	
-0.78	-0.686667	-0.000114746	
-0.78	-0.68	-0.000113802	
-0.78	-0.673333	-0.00011297	
-0.78	-0.666667	-0.000112261	
-0.78	-0.66	-0.000111683	
-0.78	-0.653333	-0.00011124	
-0.78	-0.646667	-0.000110939	
-0.78	-0.64	-0.000110781	
-0.78	-0.633333	-0.00011077	
-0.78	-0.626667	-0.000110904	
-0.78	-0.62	-0.000111183	
-0.78	-0.613333	-0.000111606	
-0.78	-0.606667	-0.000112169	
-0.78	-0.6	-0.000112869	
-0.78	-0.593333	-0.0001137	
-0.78	-0.586667	-0.000114656	
-0.78	-0.58	-0.000115731	
-0.78	-0.573333	-0.000116916	
-0.78	-0.566667	-0.000118204	
-0.78	-0.56	-0.000119587	
-0.78	-0.553333	-0.000121056	
-0.78	-0.546667	-0.000122603	
-0.78	-0.54	-0.00012422	
-0.78	-0.533333	-0.000125902	
-0.78	-0.526667	-0.000127641	
-0.78	-0.52	-0.000129433	
-0.78	-0.513333	-0.000131273	
-0.78	-0.506667	-0.000133157	
-0.78	-0.5	-0.00013508	
-0.78	-0.493333	-0.00013704	
-0.78	-0.486667	-0.000139033	
-0.78	-0.48	-0.000141057	
-0.78	-0.473333	-0.000143108	
-0.78	-0.466667	-0.000145184	
-0.78	-0.46	-0.000147283	
-0.78	-0.453333	-0.000149402	
-0.78	-0.446667	-0.000151538	
-0.78	-0.44	-0.00015369	
-0.78	-0.433333	-0.000155856	
-0.78	-0.426667	-0.000158033	
-0.78	-0.42	-0.00016022	
-0.78	-0.413333	-0.000162414	
-0.78	-0.406667	-0.000164613	
-0.78	-0.4	-0.000166817	
-0.78	-0.393333	-0.000169022	
-0.78	-0.386667	-0.000171228	
-0.78	-0.38	-0.000173433	
-0.78	-0.373333	-0.000175634	
-0.78	-0.366667	-0.000177832	
-0.78	-0.36	-0.000180024	
-0.78	-0.353333	-0.000182208	
-0.78	-0.346667	-0.000184384	
-0.78	-0.34	-0.00018655	
-0.78	-0.333333	-0.000188705	
-0.78	-0.326667	-0.000190848	
-0.78	-0.32	-0.000192978	
-0.78	-0.313333	-0.000195093	
-0.78	-0.306667	-0.000197193	
-0.78	-0.3	-0.000199276	
-0.78	-0.293333	-0.000201342	
-0.78	-0.286667	-0.00020339	
-0.78	-0.28	-0.000205419	
-0.78	-0.273333	-0.000207429	
-0.78	-0.266667	-0.000209418	
-0.78	-0.26	-0.000211386	
-0.78	-0.253333	-0.000213332	
-0.78	-0.246667	-0.000215256	
-0.78	-0.24	-0.000217157	
-0.78	-0.233333	-0.000219034	
-0.78	-0.226667	-0.000220888	
-0.78	-0.22	-0.000222718	
-0.78	-0.213333	-0.000224523	
-0.78	-0.206667	-0.000226303	
-0.78	-0.2	-0.000228058	
-0.78	-0.193333	-0.000229787	
-0.78	-0.186667	-0.000231491	
-0.78	-0.18	-0.000233169	
-0.78	-0.173333	-0.000234821	
-0.78	-0.166667	-0.000236447	
-0.78	-0.16	-0.000238046	
-0.78	-0.153333	-0.00023962	
-0.78	-0.146667	-0.000241167	
-0.78	-0.14	-0.000242688	
-0.78	-0.133333	-0.000244184	
-0.78	-0.126667	-0.000245654	
-0.78	-0.12	-0.000247099	
-0.78	-0.113333	-0.000248519	
-0.78	-0.106667	-0.000249916	
-0.78	-0.1	-0.000251291	
-0.78	-0.0933333	-0.000252645	
-0.78	-0.0866667	-0.000253979	
-0.78	-0.08	-0.000255296	
-0.78	-0.0733333	-0.000256599	
-0.78	-0.0666667	-0.00025789	
-0.78	-0.06	-0.000259173	
-0.78	-0.0533333	-0.000260448	
-0.78	-0.0466667	-0.000261322	
-0.78	-0.04	-0.000262498	
-0.78	-0.0333333	-9.10268e-05	
-0.78	-0.0266667	-0.000317596	
-0.78	-0.02	-0.000265785	
-0.78	-0.0133333	-0.000266836	
-0.78	-0.00666667	-0.000267864	
-0.78	0	-0.000268882	
-0.78	0.00666667	-0.000269859	
-0.78	0.0133333	-0.00027082	
-0.78	0.02	-0.000271758	
-0.78	0.0266667	-0.00027238	
-0.78	0.0333333	0.000113835	
-0.78	0.04	0.00228065	
-0.78	0.0466667	-0.000445265	
-0.78	0.0533333	0.00485536	
-0.78	0.06	0.00547073	
-0.78	0.0666667	-0.00577986	
-0.78	0.0733333	-0.0062879	
-0.78	0.08	-0.00531684	
-0.78	0.0866667	0.00177706	
-0.78	0.0933333	-1.35213e-05	
-0.78	0.1	-0.000281457	
-0.78	0.106667	-0.00028215	
-0.78	0.113333	-0.000282817	
-0.78	0.12	-0.000283467	
-0.78	0.126667	-0.000284101	
-0.78	0.133333	-0.00028472	
-0.78	0.14	-0.000285324	
-0.78	0.146667	-0.000285919	
-0.78	0.153333	-0.000286516	
-0.78	0.16	-0.000287184	
-0.78	0.166667	-0.00028786	
-0.78	0.173333	-0.000288523	
-0.78	0.18	-0.000289191	
-0.78	0.186667	-0.000289885	
-0.78	0.193333	-0.000290594	
-0.78	0.2	-0.000291306	
-0.78	0.206667	-0.00029212	
-0.78	0.213333	-0.000292826	
-0.78	0.22	-0.00029359	
-0.78	0.226667	-0.000294497	
-0.78	0.233333	-0.000295418	
-0.78	0.24	-0.000296209	
-0.78	0.246667	-0.000296949	
-0.78	0.253333	-0.000297702	
-0.78	0.26	-0.0002985	
-0.78	0.266667	-0.000299287	
-0.78	0.273333	-0.000300132	
-0.78	0.28	-0.000300989	
-0.78	0.286667	-0.000301881	
-0.78	0.293333	-0.0003027	
-0.78	0.3	-0.000303733	
-0.78	0.306667	-0.000304605	
-0.78	0.313333	-0.000305561	
-0.78	0.32	-0.000306442	
-0.78	0.326667	-0.000307319	
-0.78	0.333333	-0.000308224	
-0.78	0.34	-0.000309222	
-0.78	0.346667	-0.000310128	
-0.78	0.353333	-0.000311018	
-0.78	0.36	-0.000311918	
-0.78	0.366667	-0.000312791	
-0.78	0.373333	-0.000313586	
-0.78	0.38	-0.000314417	
-0.78	0.386667	-0.000315346	
-0.78	0.393333	-0.00031625	
-0.78	0.4	-0.000317101	
-0.78	0.406667	-0.000317912	
-0.78	0.413333	-0.000318712	
-0.78	0.42	-0.000319504	
-0.78	0.426667	-0.000320315	
-0.78	0.433333	-0.000321101	
-0.78	0.44	-0.000321939	
-0.78	0.446667	-0.000322621	
-0.78	0.453333	-0.000323491	
-0.78	0.46	-0.000324291	
-0.78	0.466667	-0.000325006	
-0.78	0.473333	-0.000325755	
-0.78	0.48	-0.000326452	
-0.78	0.486667	-0.000327139	
-0.78	0.493333	-0.000327869	
-0.78	0.5	-0.000328538	
-0.78	0.506667	-0.000329239	
-0.78	0.513333	-0.000329886	
-0.78	0.52	-0.000330527	
-0.78	0.526667	-0.000331202	
-0.78	0.533333	-0.000331822	
-0.78	0.54	-0.000332446	
-0.78	0.546667	-0.000333039	
-0.78	0.553333	-0.000333643	
-0.78	0.56	-0.000334213	
-0.78	0.566667	-0.000334772	
-0.78	0.573333	-0.000335326	
-0.78	0.58	-0.000335876	
-0.78	0.586667	-0.000336401	
-0.78	0.593333	-0.000336948	
-0.78	0.6	-0.000337466	
-0.78	0.606667	-0.000337964	
-0.78	0.613333	-0.000338456	
-0.78	0.62	-0.000338932	
-0.78	0.626667	-0.000339397	
-0.78	0.633333	-0.000339848	
-0.78	0.64	-0.000340289	
-0.78	0.646667	-0.000340719	
-0.78	0.653333	-0.000341145	
-0.78	0.66	-0.00034156	
-0.78	0.666667	-0.000341963	
-0.78	0.673333	-0.000342361	
-0.78	0.68	-0.000342745	
-0.78	0.686667	-0.000343114	
-0.78	0.693333	-0.000343477	
-0.78	0.7	-0.000343826	
-0.78	0.706667	-0.00034417	
-0.78	0.713333	-0.000344505	
-0.78	0.72	-0.000344832	
-0.78	0.726667	-0.000345154	
-0.78	0.733333	-0.000345468	
-0.78	0.74	-0.000345765	
-0.78	0.746667	-0.000346049	
-0.78	0.753333	-0.000346327	
-0.78	0.76	-0.000346596	
-0.78	0.766667	-0.000346857	
-0.78	0.773333	-0.000347113	
-0.78	0.78	-0.000347368	
-0.78	0.786667	-0.000347611	
-0.78	0.793333	-0.000347841	
-0.78	0.8	-0.000348071	
# vdrain -0.77 
-0.77	-0.8	-0.000107723	
-0.77	-0.793333	-0.000107054	
-0.77	-0.786667	-0.000106322	
-0.77	-0.78	-0.000105506	
-0.77	-0.773333	-0.000104607	
-0.77	-0.766667	-0.000103642	
-0.77	-0.76	-0.000102596	
-0.77	-0.753333	-0.000101475	
-0.77	-0.746667	-0.000100304	
-0.77	-0.74	-9.90721e-05	
-0.77	-0.733333	-9.7782e-05	
-0.77	-0.726667	-9.64954e-05	
-0.77	-0.72	-9.51784e-05	
-0.77	-0.713333	-9.38047e-05	
-0.77	-0.706667	-9.25667e-05	
-0.77	-0.7	-9.1305e-05	
-0.77	-0.693333	-8.98447e-05	
-0.77	-0.686667	-8.89479e-05	
-0.77	-0.68	-8.78802e-05	
-0.77	-0.673333	-8.59144e-05	
-0.77	-0.666667	-8.60238e-05	
-0.77	-0.66	-8.5253e-05	
-0.77	-0.653333	-8.14472e-05	
-0.77	-0.646667	-8.40584e-05	
-0.77	-0.64	-8.36432e-05	
-0.77	-0.633333	-7.58148e-05	
-0.77	-0.626667	-8.31874e-05	
-0.77	-0.62	-8.31487e-05	
-0.77	-0.613333	-6.98566e-05	
-0.77	-0.606667	-8.3442e-05	
-0.77	-0.6	-8.37712e-05	
-0.77	-0.593333	-6.6279e-05	
