# CGD Sweep Table for GaSb-InAs PHTFET
# Channel length 0.02 um
# Oxide Thickness 0.0025 um
# Channel Thickness 0.005 um
# Vgate 0.8 
0.8	0.8	+6.32097e-16
0.8	0.79	+6.72702e-16
0.8	0.78	+7.16709e-16
0.8	0.77	+7.64152e-16
0.8	0.76	+8.1497e-16
0.8	0.75	+8.68977e-16
0.8	0.74	+9.25857e-16
0.8	0.73	+9.85151e-16
0.8	0.72	+1.04627e-15
0.8	0.71	+1.10853e-15
0.8	0.7	+1.17117e-15
0.8	0.69	+1.23342e-15
0.8	0.68	+1.29457e-15
0.8	0.67	+1.35396e-15
0.8	0.66	+1.41106e-15
0.8	0.65	+1.46547e-15
0.8	0.64	+1.51692e-15
0.8	0.63	+1.56525e-15
0.8	0.62	+1.61041e-15
0.8	0.61	+1.65245e-15
0.8	0.6	+1.69147e-15
0.8	0.59	+1.7276e-15
0.8	0.58	+1.76102e-15
0.8	0.57	+1.79191e-15
0.8	0.56	+1.82047e-15
0.8	0.55	+1.84687e-15
0.8	0.54	+1.87131e-15
0.8	0.53	+1.89396e-15
0.8	0.52	+1.91496e-15
0.8	0.51	+1.93448e-15
0.8	0.5	+1.95264e-15
0.8	0.49	+1.96956e-15
0.8	0.48	+1.98537e-15
0.8	0.47	+2.00016e-15
0.8	0.46	+2.01402e-15
0.8	0.45	+2.02703e-15
0.8	0.44	+2.03927e-15
0.8	0.43	+2.0508e-15
0.8	0.42	+2.06168e-15
0.8	0.41	+2.07198e-15
0.8	0.4	+2.08173e-15
0.8	0.39	+2.09099e-15
0.8	0.38	+2.09979e-15
0.8	0.37	+2.10817e-15
0.8	0.36	+2.11616e-15
0.8	0.35	+2.12379e-15
0.8	0.34	+2.13108e-15
0.8	0.33	+2.13807e-15
0.8	0.32	+2.14477e-15
0.8	0.31	+2.15119e-15
0.8	0.3	+2.15722e-15
0.8	0.29	+2.16302e-15
0.8	0.28	+2.16859e-15
0.8	0.27	+2.17396e-15
0.8	0.26	+2.17913e-15
